"UNITID","SGRNT_T","IGRNT_T","LOAN_T","FLOAN_T","SCFA1N","SCFA1P","SCFA11P","SCFA12P","SCFA13P","SCFA14P","SCFY1N","SCFY1P","ANYAIDP","FGRNT_P","FGRNT_A","SGRNT_P","SGRNT_A","IGRNT_P","IGRNT_A","LOAN_P","LOAN_A","UAGRNTT","AGRNT_P","AGRNT_A","PGRNT_P","PGRNT_A","OFGRT_P","OFGRT_A","FLOAN_P","FLOAN_A","OLOAN_P","OLOAN_A","UAGRNTP","UAGRNTA","UPGRNTP","UPGRNTA","UFLOANP","UFLOANA","UAGRNTN","UFLOANT","AGRNT_T","FGRNT_T","PGRNT_T","OFGRT_T","OLOAN_T","AIDFSIP","SCFY11P","SCFY12P","SCFY13P","SCFY14P","GIS4A2","GIS4T12","GIS4A12","GIS4T22","GIS4A22","GIS4T32","GIS4A32","GIS4T42","GIS4A42","GIS4T52","GIS4A52","GRN4A2","GRN4T12","GRN4A12","GRN4T22","GRN4A22","GRN4T32","GRN4A32","GRN4T42","GRN4A42","GRN4T52","GRN4A52"
438151,0.00,106460.00,819685.00,575560.00,92,9,,,,,,,96,76,4413,0,,72,1613,84,10645,4711329.00,89,5065,76,4339,52,108,75,8341,71,3756,83,5324,68,4011,77,9451,885,7721613.00,415359.00,308899.00,303706.00,5193.00,244125.00,96,,,,,,,,,,,,,,,,4662,337640.00,4823,35815.00,5116,8795.00,2932,0.00,0,0.00,0
438179,4353.00,17700.00,1822714.00,1820162.00,,,,,,,314,50,77,74,4207,0,4353,38,148,61,9444,1707220.00,74,4284,74,4159,34,103,61,9431,0,2552,76,3549,76,3448,62,7510,481,2913922.00,993963.00,971910.00,960810.00,11100.00,2552.00,77,,,,,,,,,,,,,,,,3860,202903.00,4141,23341.00,3334,0.00,0,1500.00,750,0.00,
438212,52897.00,0.00,281153.00,281153.00,30,15,,,,,,,100,77,5169,37,4809,0,,93,10041,1156866.00,87,6607,77,5169,0,,93,10041,0,,91,6356,83,4868,90,9753,182,1745788.00,171783.00,118886.00,118886.00,0.00,0.00,100,,,,,,,,,,,,,,,,5726,171783.00,5726,0.00,,0.00,,0.00,,0.00,
438221,36712.00,0.00,379630.00,379630.00,47,19,,,,,,,81,64,4984,19,4079,0,,79,10260,1220585.00,68,5820,64,4984,0,,79,10260,0,,82,6134,78,4628,89,10385,199,2243186.00,186227.00,149515.00,149515.00,0.00,0.00,79,,,,,,,,,,,,,,,,5033,186227.00,5173,0.00,0,0.00,,0.00,,0.00,
438258,0.00,5232.00,479429.00,461605.00,,,,,,,82,10,88,76,3802,0,,33,194,78,7491,2086277.00,78,3765,76,3704,28,264,78,7213,4,5941,60,4020,59,3788,52,7384,519,3285841.00,240932.00,235700.00,229625.00,6075.00,17824.00,88,,,,,,,,,,,,,,,,2046,18690.00,3115,2713.00,2713,1102.00,551,0.00,,0.00,0
438267,45380.00,0.00,409512.00,409512.00,,,,,,,90,26,94,84,1778,6,9076,0,,77,5935,1569269.00,84,2375,84,1778,0,,77,5935,0,,80,5605,80,2936,78,2156,280,590719.00,180503.00,135123.00,135123.00,0.00,0.00,94,,,,,,,,,,,,,,,,4200,105003.00,5000,0.00,0,0.00,,0.00,,0.00,0
438285,0.00,0.00,1805500.00,1296750.00,,,,,,,256,35,96,34,2253,0,,0,,96,7310,964916.00,34,2253,34,2185,5,500,96,5250,72,2750,67,1969,67,1942,88,3325,490,2141611.00,198280.00,198280.00,192280.00,6000.00,508750.00,96,,,,,,,,,,,,,,,,1580,109710.00,2385,64895.00,1324,18550.00,807,4365.00,624,0.00,
438337,56000.00,37408.00,0.00,0.00,,,,,,,224,73,100,100,6275,100,250,100,167,0,,1999200.00,100,6692,100,5775,100,500,0,,0,,96,6800,96,5775,0,,294,0.00,1499008.00,1405600.00,1293600.00,112000.00,0.00,100,,,,,,,,,,,,,,,,6781,544000.00,6800,46900.00,6700,5800.00,5800,0.00,,0.00,
438498,0.00,3111.00,18330.00,18330.00,11,0,,,,,,,45,27,4100,0,,18,1556,18,9165,7542944.00,45,3082,27,4100,0,,18,9165,0,,70,4450,64,4399,73,11407,1695,20018942.00,15411.00,12300.00,12300.00,0.00,0.00,45,,,,,,,,,,,,,,,,3082,15411.00,3082,0.00,,0.00,,0.00,,0.00,
438504,0.00,423266.00,4946145.00,3985675.00,,,,,,,763,31,93,76,4702,0,,27,2025,77,8369,6780551.00,84,4952,76,4453,27,720,77,6767,23,5457,66,4165,53,3929,60,6885,1628,10231757.00,3159682.00,2736416.00,2587279.00,149137.00,960470.00,93,,,,,,,,,,,,,,,,4634,641685.00,5629,214372.00,4872,93100.00,2909,17839.00,1372,1475.00,246
438586,0.00,6812.00,106672.00,106672.00,24,4,,,,,,,83,75,6020,0,,46,619,79,5614,1832311.00,79,6061,75,5436,42,1050,79,5614,0,,71,4627,56,4651,75,8406,396,3488600.00,115168.00,108356.00,97856.00,10500.00,0.00,83,,,,,,,,,,,,,,,,5758,96618.00,6441,12618.00,6309,4125.00,2063,1806.00,1806,0.00,
438647,0.00,5378.00,254583.00,254583.00,33,10,,,,,,,97,88,5608,0,,21,768,91,8486,1253467.00,88,5794,88,5164,67,586,91,8486,0,,73,5357,70,5042,53,7529,234,1272376.00,168023.00,162645.00,149745.00,12900.00,0.00,97,,,,,,,,,,,,,,,,5251,139258.00,5802,11170.00,5585,17595.00,3519,0.00,,0.00,0
438656,0.00,225321.00,853926.00,853926.00,,,,,,,177,25,97,85,5696,0,,25,5007,84,5731,3096515.00,93,6544,85,5509,58,272,84,5731,0,,75,5966,70,5236,61,4690,519,2007122.00,1079734.00,854413.00,826413.00,28000.00,0.00,97,,,,,,,,,,,,,,,,6143,593198.00,6591,74760.00,7476,33960.00,3396,4550.00,1138,0.00,0
438674,0.00,0.00,62466.00,62466.00,,,,,,,11,10,100,91,4401,0,,0,,100,5679,396083.00,91,4401,91,4401,0,,100,5679,0,,81,4305,80,4034,72,4844,92,397214.00,44014.00,44014.00,44014.00,0.00,0.00,100,,,,,,,,,,,,,,,,4001,44014.00,4001,0.00,,0.00,,0.00,,0.00,
438708,54634.00,14733.00,25424.00,25424.00,51,6,0,100,0,0,,,88,76,4010,57,1884,10,2947,12,4237,1610974.00,86,5131,76,4010,0,,12,4237,0,,39,4487,37,3657,15,4413,359,617844.00,225767.00,156400.00,156400.00,0.00,0.00,88,,,,,5087,151599.00,5831,37251.00,4656,18479.00,3696,1238.00,619,0.00,,,,,,,,,,,,
438735,0.00,0.00,242628.00,223878.00,27,16,,,,,,,89,74,5441,0,,0,,81,11029,332504.00,74,5441,74,5201,52,343,81,10176,11,6250,51,3912,51,3788,60,9084,85,917474.00,108825.00,108825.00,104025.00,4800.00,18750.00,89,,,,,,,,,,,,,,,,4534,93150.00,5175,15675.00,5225,0.00,0,0.00,0,0.00,0
438805,25100.00,0.00,2357354.00,2357354.00,,,,,,,667,74,89,85,3631,9,398,0,,65,5469,2737125.00,85,3656,85,3538,31,285,65,5469,0,,84,3645,83,3518,63,5508,751,3139621.00,2083703.00,2058603.00,1999103.00,59500.00,0.00,89,,,,,,,,,,,,,,,,3294,956525.00,3416,71254.00,3098,9970.00,1424,0.00,0,0.00,0
438869,0.00,1944.00,9401.00,9401.00,2,4,,,,,,,100,100,3850,0,,100,972,50,9401,109111.00,100,4822,100,3850,0,,50,9401,0,,63,3410,63,2934,47,5514,32,132325.00,9644.00,7700.00,7700.00,0.00,0.00,100,,,,,,,,,,,,,,,,4822,9644.00,4822,0.00,,0.00,,0.00,,0.00,
438902,0.00,13203.00,147613.00,147613.00,37,10,,,,,,,81,70,5467,0,,8,4401,65,6151,1416966.00,78,5357,70,5467,0,,65,6151,0,,68,5645,64,5177,44,6414,251,1045445.00,155353.00,142150.00,142150.00,0.00,0.00,81,,,,,,,,,,,,,,,,4902,129835.00,5193,11290.00,5645,1025.00,1025,0.00,0,0.00,
438984,5312.00,11237.00,0.00,0.00,,,,,,,36,24,100,100,4525,89,166,58,535,0,,598419.00,100,4985,100,4525,0,,0,,0,,100,3989,96,3831,0,,150,0.00,179449.00,162900.00,162900.00,0.00,0.00,100,,,,,,,,,,,,,,,,4777,91121.00,4796,5775.00,5775,3425.00,3425,0.00,,0.00,
439020,,,,,0,0,,,,,,,,,,,,,,,,18869.00,,,,,,,,,,,16,3774,16,3774,44,8700,5,121795.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439057,,,,,0,0,,,,,,,,,,,,,,,,218066.00,,,,,,,,,,,72,3965,61,2960,72,7963,55,437950.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439118,4300.00,7663.00,771527.00,684653.00,,,,,,,119,16,86,66,3899,1,4300,30,213,74,8767,1814416.00,67,3951,66,3759,28,333,73,7870,10,7240,64,3812,62,3466,46,7427,476,2517860.00,316114.00,304151.00,293163.00,10988.00,86874.00,86,,,,,,,,,,,,,,,,3354,123750.00,4420,3187.00,3187,3850.00,550,0.00,0,0.00,0
439127,0.00,245843.00,1912746.00,1903259.00,,,,,,,249,73,95,81,5088,0,,80,1229,87,8814,1537019.00,89,5737,81,5021,66,112,87,8771,0,9487,77,5822,70,5009,75,8743,264,2238224.00,1273552.00,1027709.00,1009153.00,18556.00,9487.00,95,,,,,,,,,,,,,,,,5475,618428.00,5946,100303.00,5572,62774.00,4185,19672.00,3279,3642.00,911
439145,150502.00,48504.00,228407.00,225207.00,249,6,81,19,0,0,,,55,31,3573,19,3135,13,1470,17,5312,6347879.00,35,5491,31,3539,4,289,17,5362,0,3200,27,5678,24,3807,16,6362,1118,4115983.00,477680.00,278674.00,276074.00,2600.00,3200.00,43,,,,,4468,239484.00,7044,160315.00,6413,55765.00,2655,4635.00,290,0.00,0,,,,,,,,,,,
439190,119239.00,13493.00,97349.00,94849.00,247,7,59,41,0,0,,,32,21,4207,17,2908,3,1687,9,4233,2373749.00,24,5928,21,4110,7,285,9,4311,0,2500,13,5183,11,3585,5,4741,458,891265.00,355700.00,222968.00,217843.00,5125.00,2500.00,30,,,,,4967,230085.00,6972,54504.00,4955,50012.00,4168,8145.00,1358,0.00,0,,,,,,,,,,,
439288,1749.00,5059796.00,2262586.00,1710047.00,308,23,,,,,,,99,52,4785,1,875,98,16810,93,7884,19117646.00,99,19168,51,4733,32,229,93,5979,13,14168,93,15161,40,4494,85,7712,1261,8853484.00,5827121.00,765576.00,743126.00,22450.00,552539.00,99,,,,,,,,,,,,,,,,19576,1893162.00,22809,972486.00,22102,939450.00,19172,881775.00,17636,911948.00,15199
439297,,,,,0,0,,,,,,,,,,,,,,,,765687.00,,,,,,,,,,,80,4073,59,3903,49,10348,188,1179627.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439367,147452.00,0.00,4309010.00,3926615.00,,,,,,,674,82,96,81,3140,7,3351,0,,96,6660,1910065.00,81,3410,81,3107,6,433,96,6069,12,4552,84,2760,84,2521,96,5480,692,4296232.00,1862122.00,1714670.00,1696470.00,18200.00,382395.00,96,,,,,,,,,,,,,,,,2694,206021.00,3962,319250.00,3040,16209.00,579,0.00,0,0.00,0
439394,,,,,0,0,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0,,0,,0,,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439446,,,,,0,0,,,,,,,,,,,,,,,,11014.00,,,,,,,,,,,33,1101,0,,53,781,10,12500.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439455,0.00,0.00,342000.00,342000.00,38,13,,,,,,,100,100,5063,0,,0,,100,9000,692452.00,100,5063,100,5050,3,500,100,9000,0,,100,2339,100,2162,100,4750,296,1406000.00,192381.00,192381.00,191881.00,500.00,0.00,100,,,,,,,,,,,,,,,,5063,148036.00,5287,32795.00,4685,11550.00,3850,0.00,,0.00,
439473,12500.00,0.00,557408.00,557408.00,,,,,,,187,58,94,54,4040,2,3125,0,,94,3167,440500.00,54,4163,54,3842,54,198,94,3167,0,,65,2098,65,1943,65,2654,210,557408.00,420500.00,408000.00,388000.00,20000.00,0.00,94,,,,,,,,,,,,,,,,3564,245000.00,3603,104000.00,3586,11000.00,2750,0.00,,0.00,
439482,0.00,0.00,1064023.00,1064023.00,,,,,,,248,57,100,100,4436,0,,0,,100,4290,1428799.00,100,4436,100,4436,0,,100,4290,0,,80,4118,80,4118,100,3359,347,1464513.00,1100209.00,1100209.00,1100209.00,0.00,0.00,100,,,,,,,,,,,,,,,,4528,448228.00,4528,0.00,,0.00,,0.00,,0.00,
439491,0.00,0.00,1068553.00,1068553.00,,,,,,,280,54,100,100,3990,0,,0,,100,3816,1734138.00,100,3990,100,3990,0,,100,3816,0,,81,4109,81,4109,100,2794,422,1447041.00,1117122.00,1117122.00,1117122.00,0.00,0.00,100,,,,,,,,,,,,,,,,3587,329977.00,3587,0.00,,0.00,,0.00,,0.00,
439507,1980.00,3883.00,704150.00,704150.00,,,,,,,174,76,90,61,4604,1,990,2,1294,75,5417,630745.00,61,4659,61,4604,0,,75,5417,0,,70,3893,68,3980,70,5781,162,930726.00,498500.00,492637.00,492637.00,0.00,0.00,75,,,,,,,,,,,,,,,,3969,132954.00,4289,2003.00,1002,0.00,,0.00,0,0.00,
439570,31247.00,0.00,4463260.00,4463260.00,,,,,,,877,82,89,76,3988,2,2232,0,,74,6888,3522476.00,76,4029,76,3988,0,,74,6888,0,,77,4290,73,3972,72,6869,821,5289253.00,2683338.00,2652091.00,2652091.00,0.00,0.00,85,,,,,,,,,,,,,,,,3562,2370999.00,4226,213124.00,1791,79922.00,1175,0.00,,0.00,
439613,43097.00,6761.00,17566.00,17566.00,10,4,,,,,,,100,90,4154,60,7183,30,2254,30,5855,1267049.00,90,9694,90,4032,70,157,30,5855,0,,71,7410,67,3972,69,8888,171,1475449.00,87246.00,37388.00,36288.00,1100.00,0.00,90,,,,,,,,,,,,,,,,8725,31619.00,7905,42685.00,10671,12941.00,6471,0.00,,0.00,
439622,87000.00,0.00,295002.00,295002.00,,,,,,,73,9,100,60,4618,40,3000,0,,64,6277,1477915.00,63,6309,60,4618,0,,64,6277,0,,64,2837,55,2105,74,3214,521,1915828.00,290199.00,203199.00,203199.00,0.00,0.00,100,0,0,0,0,4697,239532.00,4697,0.00,,0.00,,0.00,,0.00,,,,,,,,,,,,
439631,0.00,0.00,197400.00,197400.00,,,,,,,45,59,98,98,5775,0,,0,,93,4700,433125.00,98,5775,98,5775,0,,93,4700,0,,99,5775,99,5775,96,4700,75,343100.00,254100.00,254100.00,254100.00,0.00,0.00,98,,,,,,,,,,,,,,,,5775,225225.00,5775,28875.00,5775,0.00,,0.00,,0.00,
439668,362180.00,0.00,252849.00,252849.00,,,,,,,262,87,77,21,4359,56,2481,0,,25,3831,601913.00,77,2995,21,4359,0,,25,3831,0,,67,2995,18,4359,22,3831,201,252849.00,601913.00,239733.00,239733.00,0.00,0.00,77,,,,,,,,,,,,,,,,,,,,,,,,,,
439686,0.00,0.00,2555377.00,2555377.00,,,,,,,381,80,100,100,5146,0,,0,,99,6742,1960492.00,100,5146,100,5146,0,,99,6742,0,,81,5040,81,5040,79,6742,389,2555377.00,1960492.00,1960492.00,1960492.00,0.00,0.00,100,,,,,,,,,,,,,,,,5146,1935147.00,5160,25345.00,4224,0.00,,0.00,,0.00,
439701,0.00,23288.00,51250.00,51250.00,27,5,,,,,,,67,33,4527,0,,56,1553,37,5125,1295771.00,67,3557,33,4404,15,278,37,5125,0,,74,3256,48,3515,60,7945,398,2589948.00,64031.00,40743.00,39633.00,1110.00,0.00,67,,,,,,,,,,,,,,,,4387,11615.00,3872,28641.00,7160,4551.00,4551,7725.00,3863,4500.00,1500
439738,1147.00,0.00,446796.00,446796.00,48,12,,,,,,,96,94,5835,2,1147,0,,96,9713,1408341.00,94,5860,94,5775,25,225,96,9713,0,,76,4694,74,4724,68,9107,300,2440654.00,263721.00,262574.00,259874.00,2700.00,0.00,96,,,,,,,,,,,,,,,,5733,263721.00,5860,0.00,,0.00,,0.00,0,0.00,
439747,14478.00,0.00,0.00,0.00,,,,,,,75,36,35,31,4967,4,4826,0,,0,,383079.00,35,4951,31,4967,0,,0,,0,,44,4164,42,4142,0,,92,0.00,128728.00,114250.00,114250.00,0.00,0.00,35,,,,,,,,,,,,,,,,,,,,,,,,,,
439774,0.00,0.00,129500.00,129500.00,,,,,,,45,73,96,78,5717,0,,0,,82,3500,322654.00,78,5717,78,5717,0,,82,3500,0,,79,6585,79,5538,84,3507,49,182354.00,200095.00,200095.00,200095.00,0.00,0.00,96,,,,,,,,,,,,,,,,5059,67890.00,5222,8000.00,4000,0.00,,0.00,,0.00,
439783,,,,,0,0,,,,,,,,,,,,,,,,55183.00,,,,,,,,,,,46,1903,0,,56,7790,29,272658.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439792,2500.00,4290.00,452199.00,438821.00,49,14,,,,,,,98,86,4953,6,833,2,4290,96,9621,1626084.00,88,4996,86,4889,12,450,96,9337,6,4459,87,5146,84,4685,84,10496,316,3180335.00,214817.00,208027.00,205327.00,2700.00,13378.00,98,,,,,,,,,,,,,,,,4475,159463.00,5695,41039.00,4560,10025.00,1432,0.00,0,4290.00,2145
439844,8998.00,0.00,86772.00,86772.00,,,,,,,24,29,75,38,4371,25,1500,0,,67,5423,126624.00,50,4028,38,4371,0,,67,5423,0,,45,3422,35,3680,35,5472,37,158679.00,48337.00,39339.00,39339.00,0.00,0.00,75,,,,,,,,,,,,,,,,3339,39404.00,4926,0.00,0,4147.00,4147,1595.00,798,1595.00,798
439862,0.00,0.00,0.00,0.00,4,6,,,,,,,100,100,2888,0,,0,,0,,176947.00,100,2888,100,2888,0,,0,,0,,92,2949,92,2647,0,,60,0.00,11552.00,11552.00,11552.00,0.00,0.00,100,,,,,,,,,,,,,,,,2888,11552.00,2888,0.00,,0.00,,0.00,,0.00,
439871,0.00,0.00,237625.00,237625.00,,,,,,,40,28,95,93,5380,0,,0,,83,7201,465217.00,93,5380,93,5176,55,343,83,7201,0,,63,5169,63,5047,58,7557,90,619641.00,199042.00,199042.00,191498.00,7544.00,0.00,95,,,,,,,,,,,,,,,,4019,20096.00,5024,0.00,0,0.00,,0.00,,0.00,
439899,5616.00,17390.00,23636.00,23636.00,16,29,,,,,,,88,38,5623,19,1872,56,1932,31,4727,280099.00,75,4729,38,4898,38,725,31,4727,0,,87,5835,38,3859,24,5206,48,67679.00,56746.00,33740.00,29390.00,4350.00,0.00,75,,,,,,,,,,,,,,,,6322,17515.00,8758,9075.00,9075,23185.00,5796,797.00,797,0.00,
439905,11202.00,17220.00,653080.00,648080.00,,,,,,,195,39,72,68,3839,2,2801,4,2153,45,7507,1620705.00,69,3993,68,3812,24,79,44,7536,4,714,79,4062,77,3850,62,7791,399,2430879.00,539052.00,510630.00,506980.00,3650.00,5000.00,72,,,,,,,,,,,,,,,,3542,261072.00,3626,14440.00,2888,1563.00,1563,2713.00,2713,0.00,
439932,0.00,0.00,7000.00,7000.00,,,,,,,23,79,87,87,4085,0,,0,,9,3500,100225.00,87,4085,87,4085,0,,9,3500,0,,69,5011,69,5011,7,3500,20,7000.00,81700.00,81700.00,81700.00,0.00,0.00,87,,,,,,,,,,,,,,,,4085,74800.00,4400,6900.00,2300,0.00,,0.00,,0.00,
439969,0.00,0.00,47989.00,47989.00,12,40,,,,,,,83,67,3935,0,,0,,58,6856,123250.00,67,3935,67,3935,0,,58,6856,0,,70,5869,67,4865,67,8292,21,165839.00,31478.00,31478.00,31478.00,0.00,0.00,75,,,,,,,,,,,,,,,,3498,31478.00,3498,0.00,,0.00,,0.00,,0.00,
439978,0.00,0.00,0.00,0.00,,,,,,,56,92,100,100,4488,0,,0,,0,,251323.00,100,4488,100,4488,0,,0,,0,,100,4120,100,4120,0,,61,0.00,251323.00,251323.00,251323.00,0.00,0.00,100,,,,,,,,,,,,,,,,4488,251323.00,4488,0.00,,0.00,,0.00,,0.00,
439996,84673.00,0.00,616781.00,616781.00,,,,,,,110,96,97,81,4451,9,8467,0,,84,6704,523968.00,81,5403,81,4451,0,,84,6704,0,,81,5634,77,4549,81,6784,93,630881.00,480843.00,396170.00,396170.00,0.00,0.00,97,,,,,,,,,,,,,,,,4810,281035.00,4845,44110.00,5514,35584.00,7117,0.00,0,0.00,0
440059,9600.00,0.00,1049291.00,1036291.00,107,18,,,,,,,92,70,4962,2,4800,0,,89,11045,1283484.00,70,5090,70,4901,21,200,89,10908,1,13000,53,3998,52,3919,67,9195,321,3760723.00,381750.00,372150.00,367550.00,4600.00,13000.00,92,,,,,,,,,,,,,,,,3797,286855.00,4703,68620.00,4289,16675.00,1853,0.00,0,0.00,0
440077,0.00,0.00,87013.00,87013.00,,,,,,,26,62,92,88,3138,0,,0,,73,4580,127843.00,88,3138,88,3138,0,,73,4580,0,,90,3364,90,3364,62,4753,38,123580.00,72181.00,72181.00,72181.00,0.00,0.00,92,,,,,,,,,,,,,,,,3335,52548.00,3503,817.00,817,0.00,,0.00,,0.00,
440101,1000.00,5750.00,377070.00,377070.00,,,,,,,38,16,95,89,4888,3,1000,53,288,92,10773,828421.00,92,4941,89,4756,39,300,92,10773,0,,81,4184,80,3951,76,8557,198,1583025.00,172943.00,166193.00,161693.00,4500.00,0.00,95,,,,,,,,,,,,,,,,4804,142118.00,4901,29825.00,5965,1000.00,1000,0.00,0,0.00,
440174,35839.00,1500.00,173178.00,173178.00,,,,,,,52,39,73,60,2762,12,5973,2,1500,48,6927,362825.00,65,3617,60,2725,12,190,48,6927,0,,63,4319,58,3333,48,7471,84,478160.00,122968.00,85629.00,84489.00,1140.00,0.00,73,,,,,,,,,,,,,,,,2479,14874.00,2479,0.00,,0.00,,0.00,,0.00,
440217,0.00,0.00,51802.00,51802.00,,,,,,,14,48,86,64,4444,0,,0,,64,5756,39993.00,64,4444,57,3312,21,4500,64,5756,0,,31,4444,28,3312,31,5756,9,51802.00,39993.00,39993.00,26493.00,13500.00,0.00,86,0,0,0,0,2408,9390.00,3130,5775.00,5775,6803.00,1361,4525.00,2263,0.00,,,,,,,,,,,,
440226,0.00,0.00,310617.00,310617.00,,,,,,,60,56,70,63,4465,0,,0,,68,7576,237044.00,63,4465,63,4465,0,,68,7576,0,,51,4310,51,4310,53,7655,55,436328.00,169687.00,169687.00,169687.00,0.00,0.00,70,,,,,,,,,,,,,,,,4187,121436.00,4187,0.00,,0.00,,0.00,,0.00,
440262,85199.00,0.00,3111417.00,2726760.00,,,,,,,423,62,96,84,6454,3,7745,0,,82,8967,4395732.00,87,6492,82,4527,29,6095,75,8602,53,1717,85,7566,79,4584,73,8674,581,4319482.00,2389176.00,2303977.00,1566471.00,737506.00,384657.00,96,,,,,,,,,,,,,,,,2876,439733.00,3306,72507.00,2417,16854.00,1296,0.00,0,0.00,0
440271,0.00,10333.00,64950.00,62472.00,8,6,,,,,,,100,100,3681,0,,100,1292,100,8119,469978.00,100,4973,100,3681,0,,100,7809,50,620,87,3852,85,3384,67,6509,122,611817.00,39781.00,29448.00,29448.00,0.00,2478.00,100,,,,,,,,,,,,,,,,4973,32139.00,5357,2717.00,2717,4925.00,4925,0.00,,0.00,
440323,7854.00,128985.00,823389.00,823389.00,,,,,,,140,45,80,70,4874,2,2618,73,1265,70,8402,1191296.00,77,5690,69,4839,48,123,70,8402,0,,68,5619,62,4798,64,8077,212,1607333.00,614474.00,477635.00,469403.00,8232.00,0.00,80,,,,,,,,,,,,,,,,5594,269365.00,5856,27733.00,5547,16178.00,3236,0.00,,0.00,
440332,0.00,170433.00,2502854.00,2502854.00,,,,,,,380,66,86,80,5086,0,,64,704,83,7946,2125118.00,82,5468,79,5022,57,135,83,7946,0,,68,5463,65,5004,67,7934,389,3078400.00,1711394.00,1540961.00,1511593.00,29368.00,0.00,86,,,,,,,,,,,,,,,,5385,666493.00,6059,113544.00,4937,39001.00,2600,4877.00,1219,0.00,0
440341,3600.00,154572.00,458228.00,444544.00,86,10,,,,,,,93,52,4824,3,1200,81,2208,77,6943,3761584.00,92,4750,51,4560,20,965,77,6736,1,13684,86,4930,54,3405,69,6543,763,4036750.00,375230.00,217058.00,200658.00,16400.00,13684.00,93,,,,,,,,,,,,,,,,4255,174503.00,6980,77093.00,5930,38700.00,2764,7525.00,1505,0.00,0
440396,0.00,370310.00,13500.00,0.00,129,85,,,,,,,77,0,,0,,77,3741,1,13500,370315.00,77,3741,0,,0,,0,,1,13500,66,3703,0,,0,,100,0.00,370310.00,0.00,0.00,0.00,13500.00,77,,,,,,,,,,,,,,,,,,,,,,,,,,
440402,272235.00,60291.00,296601.00,292180.00,302,11,0,99,1,0,,,89,78,5158,45,2002,13,1546,22,4427,6110648.00,83,6170,68,4386,10,10285,22,4495,1,2211,68,3356,33,3846,16,4857,1821,2035290.00,1554862.00,1222336.00,903511.00,318825.00,4421.00,87,,,,,6266,831969.00,6764,362602.00,6842,151131.00,5038,43395.00,2893,2000.00,2000,,,,,,,,,,,
440411,,,,,0,0,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,0,,0,,33,8718,0,8718.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440420,,,,,0,0,,,,,,,,,,,,,,,,209400.00,,,,,,,,,,,59,3324,26,3977,20,10202,63,214244.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440457,,,,,0,0,,,,,,,,,,,,,,,,352362.00,,,,,,,,,,,74,3915,56,4046,50,10488,90,629282.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440466,,,,,0,0,,,,,,,,,,,,,,,,262233.00,,,,,,,,,,,85,3278,60,3349,45,9621,80,404085.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440651,23511.00,31983.00,5000.00,0.00,196,15,,,,,,,99,98,4946,35,346,58,281,1,5000,5989223.00,99,5181,98,4824,18,669,0,,1,5000,98,4593,96,4279,0,,1304,0.00,1005080.00,949586.00,926160.00,23426.00,5000.00,99,,,,,,,,,,,,,,,,5140,920865.00,5323,50802.00,3908,15167.00,2528,0.00,,0.00,
440721,0.00,0.00,63504.00,63504.00,,,,,,,21,4,86,76,3114,0,,0,,62,4885,325549.00,76,3114,76,3114,0,,62,4885,0,,23,2907,22,2946,10,4178,112,208882.00,49829.00,49829.00,49829.00,0.00,0.00,86,0,0,0,0,3114,23256.00,2907,17983.00,2997,8590.00,4295,0.00,,0.00,,,,,,,,,,,,
440730,41115.00,3000.00,1175904.00,1175904.00,,,,,,,255,31,91,78,5258,4,4568,1,1000,73,6288,3933263.00,79,5398,69,4317,26,4341,73,6288,0,,86,5563,75,4362,82,6330,707,4266580.00,1090375.00,1046260.00,759763.00,286497.00,0.00,91,0,0,0,0,5543,78248.00,6019,47113.00,7852,11113.00,2778,14280.00,3570,10000.00,5000,,,,,,,,,,,
440749,,,,,0,0,,,,,,,,,,,,,,,,101287.00,,,,,,,,,,,14,2979,14,2833,11,6879,34,178866.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440758,16344.00,0.00,0.00,0.00,3,2,,,,,,,33,0,,33,16344,0,,0,,490393.00,33,16344,0,,0,,0,,0,,69,3772,66,2786,81,7014,130,1066199.00,16344.00,0.00,0.00,0.00,0.00,33,,,,,,,,,,,,,,,,,,,,,,,,,,
440767,0.00,0.00,0.00,0.00,2,0,,,,,,,0,0,,0,,0,,0,,1065680.00,0,,0,,0,,0,,0,,83,3125,79,2613,77,6837,341,2139965.00,0.00,0.00,0.00,0.00,0.00,0,,,,,,,,,,,,,,,,,,,,,,,,,,
